dt,Alface Americana - Roça,Alface Crespa - Roça,Alface Lisa - Roça,Alface Americana - Atacado,Alface Crespa - Atacado,PREC_HOR_max,PREC_HOR_min,PREC_HOR_sum,PREC_HOR_mean,PREC_HOR_max_ra4,PREC_HOR_min_ra4,PREC_HOR_sum_ra4,PREC_HOR_mean_ra4,PRES_MIN_ANT_max,PRES_MIN_ANT_min,PRES_MIN_ANT_sum,PRES_MIN_ANT_mean,PRES_MIN_ANT_max_ra4,PRES_MIN_ANT_min_ra4,PRES_MIN_ANT_sum_ra4,PRES_MIN_ANT_mean_ra4,RAD_GLOB_max,RAD_GLOB_min,RAD_GLOB_sum,RAD_GLOB_mean,RAD_GLOB_max_ra4,RAD_GLOB_min_ra4,RAD_GLOB_sum_ra4,RAD_GLOB_mean_ra4,TEMP_AR_HOR_max,TEMP_AR_HOR_min,TEMP_AR_HOR_sum,TEMP_AR_HOR_mean,TEMP_AR_HOR_max_ra4,TEMP_AR_HOR_min_ra4,TEMP_AR_HOR_sum_ra4,TEMP_AR_HOR_mean_ra4,TEMP_ORV_max,TEMP_ORV_min,TEMP_ORV_sum,TEMP_ORV_mean,TEMP_ORV_max_ra4,TEMP_ORV_min_ra4,TEMP_ORV_sum_ra4,TEMP_ORV_mean_ra4,UMID_AR_HOR_max,UMID_AR_HOR_min,UMID_AR_HOR_sum,UMID_AR_HOR_mean,UMID_AR_HOR_max_ra4,UMID_AR_HOR_min_ra4,UMID_AR_HOR_sum_ra4,UMID_AR_HOR_mean_ra4,VENT_DIR_HOR_max,VENT_DIR_HOR_min,VENT_DIR_HOR_sum,VENT_DIR_HOR_mean,VENT_DIR_HOR_max_ra4,VENT_DIR_HOR_min_ra4,VENT_DIR_HOR_sum_ra4,VENT_DIR_HOR_mean_ra4,VENT_VEL_HOR_max,VENT_VEL_HOR_min,VENT_VEL_HOR_sum,VENT_VEL_HOR_mean,VENT_VEL_HOR_max_ra4,VENT_VEL_HOR_min_ra4,VENT_VEL_HOR_sum_ra4,VENT_VEL_HOR_mean_ra4,VENT_VEL_HOR_mean_ra4_shift8,VENT_VEL_HOR_mean_ra4_shift8_diff
2022-11-27 00:00:00+00:00,0.75,0.375,0.375,1.0,0.5,30.4,0.0,55.4,0.32976190476190476,15.200000000000003,0.0,122.1,0.7267857142857143,908.4,902.2,151980.4,904.645238095238,910.05,902.0500000000001,152279.2,906.4238095238095,3953.2,0.0,104016.3,619.1446428571429,3781.8500000000004,0.0,98489.625,586.2477678571429,25.2,13.9,3125.4,18.603571428571428,25.775,11.350000000000001,2884.525,17.169791666666665,18.6,13.4,2658.7,15.825595238095238,20.2,9.95,2462.475,14.657589285714286,97.0,54.0,14278.0,84.98809523809524,96.75,53.75,14484.25,86.2157738095238,298.0,231.0,44667.0,265.875,297.75,231.25,45237.0,269.2678571428571,2.6,0.0,147.8,0.8797619047619049,2.8249999999999997,0.0,156.35,0.9306547619047618,0.9659226190476189,-0.09791666666666665
2022-12-04 00:00:00+00:00,0.6041666666666666,0.3404166666666666,0.3404166666666666,1.0,0.5,13.6,0.0,64.0,0.38095238095238093,15.100000000000003,0.0,43.5,0.2589285714285714,907.7,896.7,151564.2,902.1678571428572,908.95,900.9749999999999,152035.65,904.9741071428571,3121.5,0.0,93866.6,558.729761904762,3686.025,0.0,104380.175,621.3105654761905,25.7,16.1,3356.7,19.98035714285714,25.724999999999998,13.175,3106.35,18.490178571428572,20.0,15.0,2862.6,17.039285714285715,20.0,11.7,2635.45,15.687202380952382,97.0,59.0,14055.0,83.66071428571429,96.75,53.75,14222.25,84.65625,293.0,232.0,44455.0,264.61309523809524,296.5,231.5,44771.5,266.4970238095238,3.5,0.0,243.5,1.4494047619047619,3.0,0.0,176.15,1.0485119047619047,0.9514880952380951,-0.014434523809523814
2022-12-11 00:00:00+00:00,0.625,0.3470833333333333,0.3470833333333333,1.0,0.5,26.6,0.0,71.2,0.4238095238095238,20.35,0.0,56.7,0.3375,908.5,900.3,151872.2,904.0011904761906,908.575,900.375,151941.02500000002,904.4108630952381,4026.7,0.0,100785.3,599.9125,3732.325,0.0,105095.0,625.5654761904761,28.9,12.9,3307.0,19.68452380952381,26.5,13.3,3196.1499999999996,19.02470238095238,21.8,10.4,2825.2,16.816666666666666,20.4,11.375,2697.3999999999996,16.05595238095238,97.0,51.0,14165.0,84.31547619047619,96.75,52.5,14066.75,83.73065476190476,296.0,231.0,43934.0,261.51190476190476,296.0,231.5,44621.5,265.6041666666667,3.2,0.0,228.5,1.3601190476190477,3.075,0.0,196.725,1.1709821428571427,0.9928571428571429,0.041369047619047805
2022-12-18 00:00:00+00:00,0.8333333333333334,0.5070833333333333,0.5070833333333333,1.0,0.5,18.2,0.0,132.0,0.7857142857142857,22.200000000000003,0.0,80.65,0.48005952380952377,906.4,897.1,151557.5,902.1279761904761,907.75,899.0749999999999,151743.575,903.2355654761905,3995.3,0.0,87399.4,520.2345238095238,3774.175,0.0,96516.9,574.5053571428572,25.2,10.9,3001.5,17.866071428571427,26.25,13.450000000000003,3197.6499999999996,19.033630952380953,20.5,10.2,2656.6,15.813095238095238,20.225,12.25,2750.7749999999996,16.373660714285716,97.0,56.0,14873.0,88.5297619047619,97.0,55.0,14342.75,85.3735119047619,297.0,231.0,44012.0,261.9761904761905,296.0,231.25,44267.0,263.4940476190476,2.6,0.0,137.8,0.8202380952380953,2.975,0.0,189.39999999999998,1.1273809523809524,1.0004464285714283,0.00758928571428541
2022-12-25 00:00:00+00:00,0.875,0.5208333333333334,0.5208333333333334,1.0,0.5,12.0,0.0,199.0,1.1845238095238095,17.600000000000005,0.0,116.55000000000001,0.69375,908.5,899.0,152039.3,904.9958333333333,907.7750000000001,898.275,151758.3,903.3232142857144,4240.8,0.0,79546.4,473.49047619047616,3846.075,0.0,90399.425,538.0918154761905,24.0,11.7,2857.6,17.00952380952381,25.950000000000003,12.9,3130.7,18.63511904761905,19.3,11.3,2660.6,15.836904761904762,20.4,11.725,2751.25,16.376488095238095,98.0,65.0,15655.0,93.18452380952381,97.25,57.75,14687.0,87.42261904761905,298.0,231.0,45089.0,268.38690476190476,296.0,231.25,44372.5,264.1220238095238,2.1,0.0,124.1,0.7386904761904761,2.85,0.0,183.475,1.092113095238095,1.0357142857142856,0.035267857142857295
2023-01-01 00:00:00+00:00,0.9166666666666666,0.5345833333333333,0.5345833333333333,1.0,0.5,23.6,0.0,129.2,0.769047619047619,20.100000000000005,0.0,132.85000000000002,0.7907738095238095,909.2,903.0,152262.3,906.3232142857142,908.15,899.8499999999999,151932.825,904.3620535714285,3645.7,0.0,83041.2,494.29285714285714,3977.125,0.0,87693.075,521.9825892857143,25.4,16.2,3396.9,20.21964285714286,25.875,12.925,3140.75,18.694940476190474,20.3,13.5,2838.2,16.89404761904762,20.475,11.35,2745.1499999999996,16.340178571428574,97.0,54.0,13789.0,82.07738095238095,97.25,56.5,14620.5,87.02678571428572,298.0,231.0,44182.0,262.98809523809524,297.25,231.0,44304.25,263.71577380952385,4.2,0.0,230.2,1.3702380952380953,3.0250000000000004,0.0,180.15,1.0723214285714286,1.0145833333333332,-0.021130952380952417
2023-01-08 00:00:00+00:00,0.875,0.5208333333333334,0.5208333333333334,1.0,0.5,20.0,0.0,168.4,1.0023809523809524,18.450000000000003,0.0,157.15,0.9354166666666667,909.4,901.0,152061.3,905.1267857142857,908.375,900.025,151980.09999999998,904.6434523809523,3730.4,0.0,76446.8,455.0404761904762,3903.05,0.0,81608.45,485.76458333333335,27.3,14.2,3157.0,18.791666666666668,25.474999999999998,13.25,3103.25,18.47172619047619,19.8,13.5,2808.7,16.718452380952378,19.975,12.125,2741.0249999999996,16.315625,97.0,58.0,14875.0,88.54166666666667,97.25,58.25,14798.0,88.08333333333333,298.0,232.0,45647.0,271.7083333333333,297.75,231.25,44732.5,266.26488095238096,3.2,0.0,195.0,1.1607142857142858,3.0250000000000004,0.0,171.775,1.022470238095238,0.9836309523809523,-0.030952380952380842
2023-01-15 00:00:00+00:00,1.0,0.7291666666666666,0.7291666666666666,1.0,0.5,25.8,0.0,65.8,0.39166666666666666,20.35,0.0,140.6,0.8369047619047618,908.4,902.4,152150.1,905.6553571428572,908.875,901.35,152128.25,905.5252976190476,3929.7,0.0,112981.5,672.5089285714286,3886.6499999999996,0.0,88003.975,523.8331845238095,28.8,17.3,3594.3,21.39464285714286,26.375,14.849999999999998,3251.4500000000003,19.35386904761905,23.2,16.6,3109.6,18.50952380952381,20.650000000000002,13.725,2854.2749999999996,16.989732142857143,97.0,51.0,14239.0,84.75595238095238,97.25,57.0,14639.5,87.13988095238096,298.0,232.0,43343.0,257.9940476190476,298.0,231.5,44565.25,265.26934523809524,2.7,0.0,169.1,1.006547619047619,3.05,0.0,179.59999999999997,1.0690476190476188,0.9629464285714284,-0.020684523809523903
2023-01-22 00:00:00+00:00,1.125,1.0,1.0,1.0,0.5,9.4,0.0,42.6,0.25357142857142856,19.700000000000003,0.0,101.5,0.6041666666666666,909.1,900.6,152089.1,905.292261904762,909.025,901.75,152140.7,905.5994047619048,4043.9,0.0,116600.3,694.0494047619047,3837.425,0.0,97267.45,578.9729166666666,28.1,15.2,3444.1,20.500595238095237,27.4,15.725,3398.075,20.226636904761904,21.2,14.7,2987.7,17.78392857142857,21.125,14.575,2936.05,17.476488095238096,97.0,46.0,14346.0,85.39285714285714,97.0,52.25,14312.25,85.19196428571428,297.0,231.0,43463.0,258.7083333333333,297.75,231.5,44158.75,262.84970238095235,2.9,0.0,141.7,0.8434523809523808,3.25,0.0,184.0,1.0952380952380951,0.9306547619047618,-0.03229166666666661
2023-01-29 00:00:00+00:00,2.25,1.125,1.0625,1.0,0.5,38.0,0.0,110.8,0.6595238095238095,23.300000000000004,0.0,96.9,0.5767857142857142,908.3,900.4,151964.5,904.5505952380952,908.8,901.1,152066.25,905.15625,3990.4,0.0,102024.4,607.2880952380953,3923.6,0.0,102013.25,607.2217261904761,26.8,13.0,3378.9,20.1125,27.75,14.925,3393.5750000000003,20.199851190476192,20.5,12.3,3011.2,17.923809523809524,21.175,14.275,2979.2999999999997,17.73392857142857,97.0,61.0,14760.0,87.85714285714286,97.0,54.0,14555.0,86.63690476190476,297.0,234.0,43593.0,259.48214285714283,297.5,232.25,44011.5,261.9732142857143,2.5,0.0,130.9,0.7791666666666667,2.825,0.0,159.17499999999998,0.947470238095238,1.0485119047619047,0.11785714285714288
2023-02-05 00:00:00+00:00,2.4166666666666665,1.1666666666666667,1.1666666666666667,1.0,0.5,19.4,0.0,23.2,0.1380952380952381,23.150000000000006,0.0,60.599999999999994,0.3607142857142857,907.9,903.5,152131.7,905.5458333333333,908.425,901.725,152083.85,905.2610119047619,3882.9,0.0,119524.7,711.4565476190476,3961.725,0.0,112782.72499999999,671.325744047619,30.7,18.1,3759.2,22.376190476190477,28.6,15.9,3544.125,21.095982142857142,21.4,15.1,3051.6,18.164285714285715,21.575000000000003,14.675,3040.025,18.095386904761906,97.0,43.0,13183.0,78.4702380952381,97.0,50.25,14132.0,84.11904761904762,297.0,231.0,43997.0,261.88690476190476,297.25,232.0,43599.0,259.5178571428571,2.8,0.0,178.9,1.0648809523809524,2.725,0.0,155.14999999999998,0.9235119047619047,1.1709821428571427,0.12247023809523805
2023-02-12 00:00:00+00:00,2.2916666666666665,1.125,1.125,1.0,0.5,22.6,0.0,91.8,0.5464285714285714,22.35,0.0,67.1,0.39940476190476193,907.8,904.0,152178.6,905.825,908.275,902.125,152090.975,905.3034226190476,3923.0,0.0,105414.1,627.464880952381,3960.05,0.0,110890.875,660.0647321428571,27.2,16.9,3441.8,20.486904761904764,28.2,15.799999999999999,3506.0,20.86904761904762,22.2,14.3,3058.0,18.202380952380953,21.325,14.1,3027.125,18.01860119047619,97.0,57.0,14720.0,87.61904761904762,97.0,51.75,14252.25,84.83482142857143,296.0,233.0,43867.0,261.11309523809524,296.75,232.25,43730.0,260.29761904761904,2.3,0.0,119.3,0.7101190476190476,2.6249999999999996,0.0,142.7,0.8494047619047618,1.1273809523809524,-0.04360119047619038
2023-02-19 00:00:00+00:00,1.3,0.96125,0.96125,1.0,0.5,21.0,0.0,143.2,0.8523809523809524,25.250000000000004,0.0,92.25,0.5491071428571429,908.9,899.7,151895.2,904.1380952380953,908.2249999999999,901.9000000000001,152042.5,905.014880952381,3886.7,0.0,107788.4,641.597619047619,3920.75,0.0,108687.9,646.9517857142857,29.1,17.2,3580.4,21.311904761904763,28.45,16.3,3540.0750000000003,21.071875000000002,22.0,15.7,3088.1,18.38154761904762,21.525,14.350000000000001,3052.225,18.168005952380952,97.0,47.0,14211.0,84.58928571428571,97.0,52.0,14218.5,84.63392857142858,299.0,235.0,43761.0,260.48214285714283,297.25,233.25,43804.5,260.74107142857144,3.3,0.0,171.6,1.0214285714285714,2.725,0.0,150.175,0.8938988095238094,1.092113095238095,-0.035267857142857295
2023-02-26 00:00:00+00:00,0.8316666666666667,0.8612500000000001,0.8612500000000001,1.0,0.5,7.6,0.0,17.6,0.10476190476190476,17.650000000000002,0.0,68.95,0.41041666666666665,910.2,904.4,152465.1,907.5303571428572,908.6999999999999,902.9,152167.65000000002,905.7598214285714,3893.7,0.0,148375.2,883.1857142857143,3896.575,0.0,120275.6,715.9261904761905,28.9,17.2,3671.8,21.85595238095238,28.975,17.35,3613.3,21.507738095238096,21.3,15.6,3045.1,18.125595238095237,21.725,15.175,3060.7,18.21845238095238,97.0,50.0,13538.0,80.58333333333333,97.0,49.25,13913.0,82.81547619047619,304.0,236.0,46126.0,274.5595238095238,299.0,233.75,44437.75,264.51041666666663,2.5,0.0,145.6,0.8666666666666666,2.725,0.0,153.85,0.9157738095238094,1.0723214285714286,-0.01979166666666643
2023-03-05 00:00:00+00:00,0.7916666666666666,0.6945833333333334,0.6945833333333334,1.0,0.5,22.2,0.0,31.2,0.18571428571428572,18.35,0.0,70.95,0.42232142857142857,911.4,903.0,152477.7,907.6053571428572,909.575,902.775,152254.15000000002,906.2747023809525,3764.3,0.0,141745.4,843.722619047619,3866.925,0.0,125830.775,748.9927083333333,28.3,16.9,3664.3,21.811309523809523,28.375,17.049999999999997,3589.5750000000003,21.36651785714286,22.4,15.4,3114.3,18.5375,21.974999999999998,15.25,3076.375,18.311755952380953,97.0,49.0,13922.0,82.86904761904762,97.0,50.75,14097.75,83.91517857142857,271.0,234.0,40033.0,238.29166666666666,292.5,234.5,43446.75,258.6116071428571,2.7,0.0,128.3,0.7636904761904763,2.6999999999999997,0.0,141.2,0.8404761904761904,1.022470238095238,-0.04985119047619069
2023-03-12 00:00:00+00:00,0.85,0.7083333333333334,0.7083333333333334,1.0,0.5,12.8,0.0,41.0,0.24404761904761904,15.900000000000002,0.0,58.25,0.34672619047619047,908.9,902.8,152286.2,906.4654761904762,909.8499999999999,902.475,152281.05000000002,906.4348214285715,3733.2,0.0,124388.7,740.4089285714285,3819.475,0.0,130574.425,777.2287202380952,27.9,17.0,3607.2,21.47142857142857,28.549999999999997,17.075,3630.925,21.612648809523808,21.9,14.0,3014.5,17.94345238095238,21.9,15.175,3065.5,18.24702380952381,97.0,48.0,13691.0,81.49404761904762,97.0,48.5,13840.5,82.38392857142857,304.0,234.0,42017.0,250.10119047619048,294.5,234.75,42984.25,255.85863095238096,2.5,0.0,141.3,0.8410714285714287,2.75,0.0,146.7,0.8732142857142856,1.0690476190476188,0.04657738095238084
2023-03-19 00:00:00+00:00,0.75,0.5750000000000001,0.5750000000000001,1.0,0.5,8.2,0.0,29.8,0.1773809523809524,12.700000000000003,0.0,29.9,0.17797619047619048,909.3,906.5,152527.1,907.8994047619047,909.95,904.175,152439.025,907.3751488095238,3725.3,0.0,137125.1,816.2208333333334,3779.125,0.0,137908.6,820.8845238095238,25.3,13.9,3265.0,19.43452380952381,27.6,16.25,3552.075,21.14330357142857,20.6,13.1,2856.0,17.0,21.55,14.524999999999999,3007.475,17.901636904761904,97.0,54.0,14565.0,86.69642857142857,97.0,50.25,13929.0,82.91071428571428,304.0,231.0,42378.0,252.25,295.75,233.75,42638.5,253.80059523809524,2.3,0.0,101.1,0.6017857142857143,2.5,0.0,129.075,0.7683035714285713,1.0952380952380951,0.02619047619047632
2023-03-26 00:00:00+00:00,1.0416666666666667,0.6154166666666666,0.6145833333333334,1.0,0.5,21.2,0.0,38.4,0.22857142857142856,16.1,0.0,35.1,0.20892857142857144,911.2,905.1,152572.3,908.1684523809523,910.2,904.35,152465.825,907.5346726190477,3571.6,0.0,131571.9,783.1660714285714,3698.6,0.0,133707.775,795.879613095238,28.3,14.1,3426.1,20.39345238095238,27.45,15.475,3490.65,20.77767857142857,21.2,13.0,2939.4,17.496428571428574,21.525000000000002,13.875,2981.0499999999997,17.74434523809524,97.0,51.0,14214.0,84.60714285714286,97.0,50.5,14098.0,83.91666666666667,304.0,231.0,44135.0,262.7083333333333,295.75,232.5,42140.75,250.8377976190476,2.3,0.0,104.2,0.6202380952380953,2.4499999999999997,0.0,118.725,0.7066964285714284,0.947470238095238,-0.14776785714285712
