dt,Alface Americana - Roça,Alface Crespa - Roça,Alface Lisa - Roça,Alface Americana - Atacado,Alface Crespa - Atacado,first_day_week,"PRECIPITAÇÃO TOTAL, HORÁRIO (mm)","PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB)",PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB),PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB),RADIACAO GLOBAL (Kj/m²),"TEMPERATURA DO AR - BULBO SECO, HORARIA (°C)",TEMPERATURA DO PONTO DE ORVALHO (°C),TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C),TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C),TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C),UMIDADE REL. MAX. NA HORA ANT. (AUT) (%),UMIDADE REL. MIN. NA HORA ANT. (AUT) (%),"UMIDADE RELATIVA DO AR, HORARIA (%)","VENTO, DIREÇÃO HORARIA (gr) (° (gr))","VENTO, RAJADA MAXIMA (m/s)","VENTO, VELOCIDADE HORARIA (m/s)"
2019-04-07 00:00:00+00:00,1.0,0.715,0.7083333333333334,,,2019-04-01 00:00:00+00:00,0.0976190476190476,906.2476190476191,906.4589285714286,906.0511904761905,709.5969322344323,19.91904761904762,18.34107142857143,20.525,19.291071428571428,18.888690476190476,17.782738095238095,93.78571428571429,89.14285714285714,91.58333333333333,199.94642857142858,1.6708333333333332,0.20773809523809522
2019-04-14 00:00:00+00:00,0.9166666666666666,0.5766666666666667,0.5555555555555556,,,2019-04-08 00:00:00+00:00,0.5428571428571429,907.077380952381,907.2666666666667,906.8833333333333,544.4639194139194,19.24047619047619,18.02797619047619,19.742857142857144,18.785714285714285,18.503571428571426,17.633928571428573,95.04761904761905,91.63690476190476,93.35714285714286,178.27380952380952,2.2464285714285714,0.3392857142857143
2019-04-21 00:00:00+00:00,0.8333333333333334,0.5505555555555556,0.5555555555555556,,,2019-04-15 00:00:00+00:00,0.15833333333333333,906.1624999999999,906.3815476190476,905.9511904761904,659.6624771062271,18.92797619047619,17.176190476190477,19.46785714285714,18.442857142857143,17.718452380952378,16.725,92.94642857142857,87.98214285714286,90.49404761904762,188.24404761904762,2.2107142857142854,0.4267857142857143
2019-04-28 00:00:00+00:00,0.875,0.6005555555555556,0.6205555555555555,,,2019-04-22 00:00:00+00:00,0.3333333333333333,908.3964285714286,908.5999999999999,908.2,723.9176282051283,20.1875,17.825,20.805357142857144,19.61904761904762,18.34583333333333,17.33452380952381,89.80357142857143,84.81547619047619,87.41666666666667,211.99404761904762,2.507142857142857,0.4892857142857143
2019-05-05 00:00:00+00:00,0.8608333333333333,0.5,0.4861111111111111,,,2019-04-29 00:00:00+00:00,0.0380952380952381,907.6333333333333,907.8345238095238,907.3970238095238,570.3600503663004,19.23095238095238,17.395833333333332,19.84940476190476,18.72142857142857,17.972619047619048,16.948214285714286,92.13095238095238,87.38690476190476,89.88690476190476,179.89285714285714,1.6035714285714284,0.20416666666666666
2019-05-12 00:00:00+00:00,0.5625,0.3172222222222222,0.3172222222222222,,,2019-05-06 00:00:00+00:00,0.7940476190476191,908.0327380952381,908.2267857142857,907.8315476190477,483.906478937729,17.926785714285714,16.42083333333333,18.425,17.505357142857143,16.851190476190474,16.066071428571426,93.35119047619048,89.75,91.58333333333333,186.9702380952381,2.5327380952380953,0.5011904761904762
2019-05-19 00:00:00+00:00,0.5625,0.3172222222222222,0.3172222222222222,,,2019-05-13 00:00:00+00:00,1.0678571428571428,908.8041666666667,909.0255952380952,908.5958333333334,363.8583823914181,17.410714285714285,16.751190476190477,17.84107142857143,17.023214285714285,17.14047619047619,16.420238095238094,97.46428571428571,94.94047619047619,96.26190476190476,183.89285714285714,1.5505952380952381,0.14642857142857144
2019-05-26 00:00:00+00:00,0.5833333333333334,0.2866666666666667,0.2705555555555555,,,2019-05-20 00:00:00+00:00,0.0011904761904761906,906.6863095238094,906.8886904761904,906.4821428571429,597.1902668759811,17.093452380952378,14.674404761904762,17.80297619047619,16.468452380952378,15.292261904761904,14.079166666666667,89.92261904761905,83.63095238095238,87.01190476190476,205.20238095238096,2.038095238095238,0.40059523809523806
2019-06-02 00:00:00+00:00,0.5833333333333334,0.3127777777777777,0.3055555555555556,,,2019-05-27 00:00:00+00:00,0.0011904761904761906,907.2511904761906,907.4827380952381,907.0029761904761,553.932097069597,18.54642857142857,15.611309523809522,19.229166666666668,17.919642857142858,16.20654761904762,15.073214285714286,87.21428571428571,81.45833333333333,84.41666666666667,212.98809523809524,3.643452380952381,0.8946428571428572
2019-06-09 00:00:00+00:00,0.875,0.5,0.5,,,2019-06-03 00:00:00+00:00,0.20238095238095238,911.5892857142857,911.7791666666666,911.3696428571429,490.31483843537416,14.461309523809524,12.425595238095237,15.025595238095239,13.98154761904762,12.983333333333333,11.945238095238095,91.00595238095238,85.80952380952381,88.61309523809524,182.97619047619048,2.7464285714285714,0.5607142857142857
2019-06-16 00:00:00+00:00,0.875,0.535,0.5044444444444445,,,2019-06-10 00:00:00+00:00,0.02857142857142857,913.0869047619047,913.2738095238095,912.9041666666666,535.3763180272109,17.208928571428572,14.23154761904762,17.905952380952378,16.586309523809526,14.802380952380954,13.711309523809524,86.47619047619048,80.67261904761905,83.68452380952381,229.61904761904762,2.781547619047619,0.6107142857142857
2019-06-23 00:00:00+00:00,0.7916666666666666,0.5766666666666667,0.5766666666666667,,,2019-06-17 00:00:00+00:00,0.0,913.4196428571429,913.6136904761905,913.2470238095239,472.5931972789116,15.613095238095237,13.59107142857143,16.1875,15.084523809523809,14.10357142857143,13.088690476190477,90.88095238095238,86.23809523809524,88.63690476190476,187.5,1.6857142857142857,0.28095238095238095
2019-06-30 00:00:00+00:00,0.8125,0.4894444444444444,0.5138888888888888,,,2019-06-24 00:00:00+00:00,0.0,909.5392857142857,909.7458333333333,909.3339285714286,591.1362506541078,19.189285714285717,14.330357142857142,19.805654761904762,18.591964285714283,14.838690476190477,13.852976190476191,78.00595238095238,71.44047619047619,74.66071428571429,231.95833333333334,4.15,1.0613095238095238
2019-07-07 00:00:00+00:00,0.7083333333333334,0.4477777777777778,0.5044444444444445,,,2019-07-01 00:00:00+00:00,0.16071428571428573,906.6136904761905,906.820238095238,906.3803571428571,433.3417582417582,16.042261904761904,11.85892857142857,16.689880952380953,15.442261904761907,12.423214285714286,11.414880952380953,81.83333333333333,75.41071428571429,78.57738095238095,195.11904761904762,4.089880952380953,0.9946428571428572
2019-07-14 00:00:00+00:00,0.7083333333333334,0.4944444444444444,0.5044444444444445,,,2019-07-08 00:00:00+00:00,0.0011904761904761906,911.2083333333334,911.4273809523809,911.0410714285714,601.4450091575092,13.380952380952381,9.408333333333333,14.151190476190477,12.707738095238096,10.061904761904762,8.832738095238096,82.08928571428571,75.44047619047619,78.9047619047619,197.79166666666666,2.7226190476190473,0.6619047619047619
2019-07-21 00:00:00+00:00,0.6875,0.4827777777777777,0.5044444444444445,,,2019-07-15 00:00:00+00:00,0.023809523809523808,912.3363095238095,912.5279761904762,912.1125,383.8866758241758,13.395238095238096,10.636309523809524,13.985119047619047,12.93452380952381,11.145238095238096,10.220238095238095,86.48809523809524,81.50595238095238,84.20833333333333,215.60119047619048,3.8982142857142854,0.9755952380952382
