model,save_path,in_size,out_size,keep_only,RMSE,MAE,MSE,MAPE,RMSE_by_timestep,MAE_by_timestep,MSE_by_timestep,MAPE_by_timestep,loss,val_loss,columns
V0,../../saved_models/model_V0.117,1,8,None,0.39719293774622505,0.28962223980615576,0.1577622297954766,0.4953209491182103,"0.3149990064121889,0.3523039280201459,0.3721307761982533,0.389892441088291,0.4003944992570313,0.4292174777521809,0.4557068484088105,0.4427706477208019","0.23671780826299735,0.2611778297322514,0.2748876475652119,0.2866568325336186,0.2918024128640781,0.3120197429846827,0.330478868876582,0.32323677562982434","0.09922437404066624,0.12411805769842413,0.13848131459391447,0.1520161156177865,0.16031575503528883,0.1842276432079439,0.20766873168669056,0.19604584648309842","0.41570698885526014,0.44789360559302716,0.47862434292025025,0.5031026060173122,0.5197739658733841,0.5223956653407366,0.5196018583952728,0.5554685599504393",0.10948112607002258,0.10699902474880219,0.10453521460294724,0.10215313732624054,0.09965825080871582,0.0971042811870575,0.0947771966457367,0.0923462063074112,0.08981694281101227,0.08714769780635834,0.08455561846494675,0.0818190723657608,0.0792374387383461,0.07644594460725784,0.07363282889127731,0.07073672115802765,0.06796690821647644,0.0650290921330452,0.06232544407248497,0.059261828660964966,0.057044219225645065,0.05375273898243904,0.050968073308467865,0.04877809062600136,0.04613656550645828,0.043508097529411316,0.04125232994556427,0.03880038112401962,0.037150267511606216,0.0350329764187336,0.03335331752896309,0.03243602067232132,0.030568154528737068,0.029703713953495026,0.028380263596773148,0.027599455788731575,0.027300989255309105,0.026804443448781967,0.02653818391263485,0.026507778093218803,0.026066258549690247,0.02590516023337841,0.025957120582461357,0.025362109765410423,0.02581890858709812,0.02590053901076317,0.02585173398256302,0.026113471016287804,0.02579396590590477,0.025918807834386826,0.02542169578373432,0.6591998934745789,0.6510621905326843,0.64290851354599,0.6346825361251831,0.6263298988342285,0.6178112030029297,0.6090996861457825,0.6001694202423096,0.5909990668296814,0.5815646052360535,0.5718530416488647,0.5618557929992676,0.5515683889389038,0.5409895777702332,0.5301209688186646,0.5189661383628845,0.5075392723083496,0.4958554804325104,0.48393991589546204,0.4718208611011505,0.4595423638820648,0.44713184237480164,0.43463146686553955,0.4220954179763794,0.4095775783061981,0.3971278667449951,0.38480526208877563,0.37267187237739563,0.3607998192310333,0.3492485284805298,0.3380822539329529,0.327371746301651,0.31716763973236084,0.30755501985549927,0.2985871434211731,0.29028090834617615,0.2826850414276123,0.27581751346588135,0.26965782046318054,0.2642194926738739,0.2595074474811554,0.25548163056373596,0.25214067101478577,0.24943062663078308,0.2473062425851822,0.24570171535015106,0.2445525825023651,0.24379608035087585,0.24334177374839783,0.24317596852779388,0.24324506521224976,"Alface Crespa - Roça"
V0,../../saved_models/model_V0.118,2,8,None,0.3781452248450963,0.27270335801614065,0.14299381107314843,0.4913014055390596,"0.25678433407878193,0.2979129103327125,0.3515706186930399,0.379521394498735,0.3964819510144378,0.4206266769875241,0.4300381448378584,0.45007139268582397","0.19810391380989797,0.22202600169413297,0.25830920412499686,0.27655925480534677,0.2876313278167079,0.3023967604076374,0.3108569833441368,0.32574341812626856","0.06593819422828348,0.0887521021429068,0.12360189992820685,0.14403648888226445,0.15719793748021504,0.17692680139356692,0.1849328060155869,0.20256425851415716","0.3889390777652805,0.4356326867033611,0.46987521643869634,0.4913259872130895,0.519680923355896,0.5233940422047948,0.5520577897747692,0.5495055208565894",0.11009424179792404,0.10709189623594284,0.10403119027614594,0.10119879245758057,0.0981963500380516,0.09526388347148895,0.09227410703897476,0.08908793330192566,0.08604953438043594,0.08282583951950073,0.07943899184465408,0.07633085548877716,0.07273408770561218,0.06921055912971497,0.06573999673128128,0.062242165207862854,0.058726392686367035,0.05513261258602142,0.05193544924259186,0.0481417179107666,0.04507295414805412,0.04201946407556534,0.03924313187599182,0.03676436096429825,0.03416544198989868,0.032184794545173645,0.03045700676739216,0.028971819207072258,0.027649587020277977,0.027030054479837418,0.02636687457561493,0.025513948872685432,0.025491803884506226,0.0250359196215868,0.025491829961538315,0.0255220215767622,0.025689026340842247,0.02571701817214489,0.025531912222504616,0.025844333693385124,0.02583538368344307,0.6791556477546692,0.6684896945953369,0.6577306389808655,0.6467943787574768,0.6356807947158813,0.624343991279602,0.6126874685287476,0.600662887096405,0.5882330536842346,0.5753175020217896,0.5618886351585388,0.5479161739349365,0.5333849787712097,0.5183164477348328,0.5027353763580322,0.4866960942745209,0.47027745842933655,0.4535849988460541,0.4367160201072693,0.4197709262371063,0.40287157893180847,0.38615357875823975,0.3697591722011566,0.3538151979446411,0.33850616216659546,0.3239608407020569,0.3103127181529999,0.2976878881454468,0.2861987054347992,0.2759475111961365,0.2669353783130646,0.259177029132843,0.2526632845401764,0.2473551481962204,0.24318614602088928,0.24003121256828308,0.23778899013996124,0.2363997846841812,0.2357385903596878,0.23568062484264374,0.23613658547401428,"Alface Crespa - Roça"
V0,../../saved_models/model_V0.119,3,8,None,0.37547911723950733,0.2714345210073864,0.14098456748295968,0.4910462520340956,"0.23273692202497745,0.29615517888363796,0.33344982628849495,0.3746342190452992,0.397636676812396,0.41905326153506706,0.45241632958750866,0.4427883153967506","0.1801189865263652,0.21893763692864512,0.2486835109544007,0.2767715796713857,0.2940206319409571,0.3084946383364804,0.3248196620388664,0.31962952166199116","0.05416647487366043,0.08770788997959961,0.11118878665182745,0.14035079807968123,0.15811492674640587,0.17560563600317733,0.20468053527743327,0.19606149225189232","0.36383577389240607,0.42312564137231007,0.4714788521046616,0.4974714154658627,0.5316702939107393,0.5494752742116137,0.532415442422924,0.5588973228922475",0.1101231798529625,0.10724050551652908,0.10450802743434906,0.10151878744363785,0.09865491837263107,0.09586770087480545,0.09290163964033127,0.08968367427587509,0.08646339178085327,0.08311885595321655,0.07965728640556335,0.07624286413192749,0.0723113864660263,0.0685754343867302,0.06460895389318466,0.06098238006234169,0.05725426226854324,0.05344173312187195,0.049812257289886475,0.04622840881347656,0.04316358268260956,0.039803050458431244,0.0368754006922245,0.03469262272119522,0.03229157626628876,0.03066231869161129,0.028825776651501656,0.02773631364107132,0.026922661811113358,0.026916680857539177,0.02685552090406418,0.02632955275475979,0.026179850101470947,0.026889244094491005,0.02654634416103363,0.026209989562630653,0.026210907846689224,0.026133276522159576,0.6973272562026978,0.6862418055534363,0.6751111149787903,0.663815438747406,0.6522541046142578,0.640293300151825,0.6277774572372437,0.6146177649497986,0.600736141204834,0.5860550403594971,0.5706057548522949,0.5543829798698425,0.5373688340187073,0.5196521282196045,0.5013054013252258,0.48240458965301514,0.46306952834129333,0.44345274567604065,0.42376163601875305,0.40419527888298035,0.38494786620140076,0.36624789237976074,0.3483352065086365,0.33146992325782776,0.3158286213874817,0.30163437128067017,0.2890053987503052,0.2779936194419861,0.268652081489563,0.26098260283470154,0.2549014687538147,0.250217467546463,0.2467023730278015,0.24425600469112396,0.24274589121341705,0.24197787046432495,0.24183876812458038,0.24227756261825562,"Alface Crespa - Roça"
V0,../../saved_models/model_V0.120,4,8,None,0.37913611580468887,0.27861974995494304,0.14374419430746643,0.514906895914831,"0.22465441371386272,0.31526868595208457,0.3454887626675195,0.3812023609618998,0.402058309145289,0.4249801327428123,0.43765488217711707,0.4490112318326397","0.17481180016326955,0.22926047375697134,0.2606245405309177,0.28729656242492724,0.3009696569957634,0.3183565428740547,0.32747322821696867,0.3301651946766721","0.05046960560111939,0.09939434434195411,0.11936248512953362,0.14531524000292653,0.16165088395276878,0.1806081132260984,0.1915417958934662,0.2016110863118645","0.3814332097797631,0.41601593610943916,0.49323208987124445,0.527118400690971,0.5492267567311553,0.5775215672122583,0.5859655924422267,0.5887416144815893",0.10942446440458298,0.10538019239902496,0.10147202759981155,0.0976557582616806,0.09346654266119003,0.08928126096725464,0.08524682372808456,0.08107814937829971,0.0770559161901474,0.07238750159740448,0.06787414848804474,0.0633145123720169,0.059005945920944214,0.05443143844604492,0.05025162175297737,0.046125877648591995,0.04248001053929329,0.03885776177048683,0.03616498410701752,0.03378182649612427,0.031639426946640015,0.029940074309706688,0.029161319136619568,0.028652353212237358,0.027945440262556076,0.027910521253943443,0.02798398584127426,0.02871842309832573,0.028231926262378693,0.028349928557872772,0.02797318994998932,0.7047162055969238,0.6879212260246277,0.6707087159156799,0.6529642939567566,0.6346868872642517,0.6157682538032532,0.5961476564407349,0.5757903456687927,0.5546944737434387,0.5328659415245056,0.5103515982627869,0.48724064230918884,0.46369728446006775,0.4399757981300354,0.4163435399532318,0.3931097388267517,0.3706340193748474,0.3493368625640869,0.3295869827270508,0.31175702810287476,0.2962002158164978,0.28302428126335144,0.2722931206226349,0.2639788091182709,0.25776466727256775,0.253307044506073,0.2502628266811371,0.24838067591190338,0.24739791452884674,0.2471768707036972,0.2476094663143158,"Alface Crespa - Roça"
V0,../../saved_models/model_V0.121,5,8,None,0.3869958273665834,0.28703603492261115,0.1497657703991464,0.5296940595394458,"0.2426821395559033,0.30258724898269634,0.3555291924123491,0.3893078249943437,0.4155815183020332,0.43848559960909006,0.445933847924594,0.4537359294611999","0.18551201669303458,0.22941380972375383,0.26902125641341756,0.29667751649492596,0.3149875517976273,0.330304886133243,0.3347778751013914,0.3355933670234962","0.05889462085943092,0.09155904324691626,0.12640100665737716,0.15156058260182653,0.17270799835422318,0.19226962106454326,0.19885699672483495,0.20587629368401897","0.3769352905894778,0.4565644585783053,0.5025941211895032,0.5487783438579129,0.5757805575374805,0.5845064375663562,0.6012790666790714,0.5911142003174591",0.11094113439321518,0.1069326177239418,0.10292929410934448,0.09911879897117615,0.09515344351530075,0.09129063785076141,0.08727328479290009,0.08306095004081726,0.07912419736385345,0.07467904686927795,0.07008965313434601,0.06610536575317383,0.061292555183172226,0.05703501030802727,0.05278914421796799,0.048440027981996536,0.04481745511293411,0.041371144354343414,0.03763663396239281,0.03513497859239578,0.0328662134706974,0.031107740476727486,0.030067002400755882,0.029551947489380836,0.02914847619831562,0.02946585975587368,0.02979455515742302,0.02954775094985962,0.030579378828406334,0.029833612963557243,0.029255660250782967,0.7304700016975403,0.7122946977615356,0.6942943930625916,0.6762290000915527,0.6578193306922913,0.638847827911377,0.6191628575325012,0.5985947847366333,0.5770264267921448,0.5544698238372803,0.5309992432594299,0.5067352652549744,0.4818345606327057,0.4565373957157135,0.43119677901268005,0.406157523393631,0.38180962204933167,0.35870039463043213,0.33730533719062805,0.31806081533432007,0.30133917927742004,0.2873776853084564,0.2762543261051178,0.26780542731285095,0.2616227865219116,0.25733625888824463,0.2544473111629486,0.2525978088378906,0.2515506446361542,0.2511656880378723,0.25138339400291443,"Alface Crespa - Roça"
V0,../../saved_models/model_V0.122,6,8,None,0.39556575120326554,0.29604836224884123,0.15647226352500376,0.5472614949717891,"0.25779130939625733,0.3232814086652094,0.3751691885296018,0.39975526704724995,0.4176201538982762,0.44045889647486763,0.4489468275077446,0.45857474843487256","0.19872103307264996,0.24512507787167437,0.28378511168240056,0.3060483233014149,0.3183835094369188,0.33436492934893414,0.3382799118420119,0.34367900143472596","0.06645635920023686,0.10451086918856212,0.1407519200219599,0.15980427353201812,0.17440659294201993,0.19400403948385816,0.2015532539292686,0.21029079990210664","0.4009160286248431,0.483356938009315,0.5168391079335587,0.5774573368040136,0.5821380106721524,0.5937358618036195,0.6091950331918482,0.6144536427349623",0.11020524054765701,0.10606032609939575,0.10193914920091629,0.09797234833240509,0.0939248725771904,0.0897018313407898,0.08523189276456833,0.08094865828752518,0.07625006884336472,0.071709543466568,0.067059725522995,0.06217072904109955,0.05754479020833969,0.05283675715327263,0.04815536364912987,0.04432295262813568,0.040854308754205704,0.03779854252934456,0.035139188170433044,0.03327788785099983,0.03204996511340141,0.03147505223751068,0.03120523691177368,0.031541578471660614,0.03127320483326912,0.03160030394792557,0.0314582884311676,0.031188035383820534,0.7401666045188904,0.7207119464874268,0.7010413408279419,0.6811040043830872,0.6605187654495239,0.6390675902366638,0.6165024042129517,0.5926626920700073,0.5675246715545654,0.5411611199378967,0.5137664079666138,0.4856134057044983,0.45701679587364197,0.428352415561676,0.40023407340049744,0.37324875593185425,0.34807926416397095,0.3253634572029114,0.30566203594207764,0.28938764333724976,0.27667075395584106,0.2673017084598541,0.26074790954589844,0.25645217299461365,0.2537403702735901,0.2521638572216034,0.25149157643318176,0.25163909792900085,"Alface Crespa - Roça"
V0,../../saved_models/model_V0.123,7,8,None,0.40655833599986746,0.307704512928564,0.16528968057098112,0.5685265301602522,"0.267369277717916,0.34233193252770044,0.3891927322273318,0.41513728573451386,0.43023176934610985,0.448792667606142,0.45503587010727886,0.46503562886158967","0.21285390140890323,0.25998243090158246,0.2978491004925544,0.3189205446186399,0.33086900036479483,0.34233332404595607,0.3451179505028277,0.3537098510932538","0.07148633066740011,0.11719115202815003,0.1514709828185756,0.1723389660070194,0.18509937535468426,0.20141485849703705,0.20705764308428834,0.2162581361106942","0.4583107080526647,0.49527356346985246,0.5566849518115153,0.5816549218590524,0.5944594747148052,0.6045068604881288,0.6174542349759771,0.6398675259100223",0.10937859863042831,0.1053352802991867,0.10118761658668518,0.09728403389453888,0.09304940700531006,0.08897681534290314,0.0844232365489006,0.08018674701452255,0.07536444067955017,0.07103972882032394,0.06623705476522446,0.061373766511678696,0.056911420077085495,0.05221264809370041,0.04796404391527176,0.04401441290974617,0.04071155562996864,0.03772902861237526,0.035295579582452774,0.034550197422504425,0.033296942710876465,0.0328221470117569,0.032568249851465225,0.033604901283979416,0.03316236659884453,0.03311391919851303,0.03347957506775856,0.03296322748064995,0.7536311149597168,0.7329994440078735,0.712256908416748,0.69110107421875,0.6692140102386475,0.6462363600730896,0.621854305267334,0.5960882306098938,0.5689659714698792,0.5405941605567932,0.5112024545669556,0.4811265468597412,0.4508049488067627,0.4207713305950165,0.39160454273223877,0.36403968930244446,0.33889609575271606,0.3168799877166748,0.29862579703330994,0.284504234790802,0.274306058883667,0.2675055265426636,0.2632828950881958,0.2607840895652771,0.2592676877975464,0.25840771198272705,0.258196622133255,0.25870582461357117,"Alface Crespa - Roça"
V0,../../saved_models/model_V0.124,8,8,None,0.41669948406666063,0.3166247428008526,0.17363846002142114,0.5855881408318232,"0.28896510985597385,0.3598743188860268,0.3982920415801044,0.4307069703244259,0.4386132950888658,0.45770607622832826,0.46496269924261036,0.46247755497915793","0.22777635795213882,0.2722198417378352,0.30384656399008214,0.3294145170786866,0.3358982619101654,0.35103855737197787,0.3558750790231338,0.35692876334280144","0.08350083471407502,0.12950952539368168,0.1586365503860476,0.18550849428604588,0.1923816226287125,0.20949485221633224,0.21619031168697414,0.21388548885950004","0.46809490576152984,0.5112881318111122,0.5578502639338215,0.5862638030262929,0.6059410532993895,0.6282760711851064,0.6548628557333306,0.6721280419040032",0.1113748699426651,0.10640409588813782,0.10156044363975525,0.09641128778457642,0.09176371991634369,0.08689720183610916,0.08198704570531845,0.07682175934314728,0.07209137082099915,0.06729709357023239,0.06255193799734116,0.05786808580160141,0.05284707620739937,0.04892773553729057,0.045104701071977615,0.04248696565628052,0.03965914994478226,0.03776995465159416,0.036503054201602936,0.035002462565898895,0.03437943011522293,0.03449719399213791,0.035178981721401215,0.034783925861120224,0.034884825348854065,0.034233205020427704,0.7787990570068359,0.7515550255775452,0.7246903777122498,0.6976000666618347,0.6698538661003113,0.6411924958229065,0.6114694476127625,0.5806929469108582,0.5489683747291565,0.5164535641670227,0.48351892828941345,0.45060399174690247,0.4183468818664551,0.38742610812187195,0.35857751965522766,0.33261987566947937,0.3102181851863861,0.2919454872608185,0.2778702676296234,0.26763707399368286,0.2606559991836548,0.25621968507766724,0.2537156641483307,0.2525928020477295,0.25253579020500183,0.2534310817718506,"Alface Crespa - Roça"
