experiment_group,model,model_id,save_path,in_size,out_size,keep_only,RMSE,MAE,MSE,MAPE,R2,RMSE_by_timestep,MAE_by_timestep,MSE_by_timestep,MAPE_by_timestep,R2_by_timestep,loss,val_loss,columns
3,V0,432,/home/patrick/Desktop/Projects/time-series-analysis/saved_models/model_V0.432,8,8,None,0.3696137134962211,0.28795973901766714,0.1366142972044666,0.3300064402234946,-0.4700650655327935,"0.3326870364160935,0.3549456888825929,0.3708460237155545,0.37879623263029505,0.3762164629258842,0.3795671013893593,0.37941480767069957,0.38166517329480293","0.2565787117986968,0.27269841484590013,0.28554448319203923,0.29344148271011583,0.29336506094354564,0.29674099595618963,0.29802683758013176,0.30728192511471836","0.1106806641993231,0.12598644205633844,0.1375267733056376,0.14348658585490462,0.1415388269764632,0.14407118445712014,0.14395559627979393,0.14566830450615195","0.2914249779754232,0.3067939115632905,0.3183424870141042,0.3298389537193233,0.3348787198953867,0.3437817797654389,0.350351812013831,0.3646388798411589","-0.23709164748068257,-0.2947153917371632,-0.38895605681798817,-0.47767733160281955,-0.4991835976780006,-0.5627143347705224,-0.6103052181820579,-0.6898769459931131","0.12518838047981262,0.11681744456291199,0.10923665016889572,0.10128364711999893,0.0937400832772255,0.08589203655719757,0.07853114604949951,0.07104582339525223,0.0636257752776146,0.057241253554821014,0.051484398543834686,0.04691382125020027,0.044621534645557404,0.04381658136844635,0.04568036273121834,0.04799632355570793,0.050409626215696335,0.05307399854063988,0.053413018584251404,0.053326889872550964,0.052245959639549255,0.051759038120508194,0.05048758164048195,0.04790952801704407,0.046181388199329376,0.045227888971567154,0.04508935287594795,0.04376061633229256,0.04333214834332466,0.042811211198568344,0.043118953704833984,0.04321664571762085,0.04296649992465973,0.04306352883577347,0.04293302446603775,0.042746931314468384,0.04350657016038895,0.04295150563120842,0.043259888887405396,0.042694251984357834,0.04252665489912033,0.04360457882285118,0.042610570788383484,0.04289299622178078,0.042222484946250916,0.042323999106884,0.04266911372542381,0.04245583340525627,0.04204632341861725,0.04223213717341423,0.04121978208422661,0.041127000004053116","0.4286530017852783,0.4029536843299866,0.37719476222991943,0.35032162070274353,0.32214614748954773,0.292721152305603,0.26228785514831543,0.2314106822013855,0.20109672844409943,0.17266054451465607,0.14774301648139954,0.12786105275154114,0.1142607107758522,0.10731378197669983,0.10596445947885513,0.10789038985967636,0.11052292585372925,0.11201342940330505,0.1119280457496643,0.11063467711210251,0.10887990146875381,0.10722275823354721,0.10607391595840454,0.1056002676486969,0.1056397557258606,0.10599464923143387,0.1064797192811966,0.1069059893488884,0.10715466737747192,0.10714127868413925,0.10693410784006119,0.10655254870653152,0.10604073107242584,0.10546737164258957,0.10491054505109787,0.10437291860580444,0.10390441864728928,0.10351170599460602,0.10323792695999146,0.10305202752351761,0.10293568670749664,0.1029144674539566,0.10297314822673798,0.10309020429849625,0.10323760658502579,0.10339943319559097,0.10361003130674362,0.1038816049695015,0.10413315147161484,0.10435493290424347,0.10450980067253113,0.10459915548563004","Alface Crespa - Roça,TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C)_max"
3,V0,433,/home/patrick/Desktop/Projects/time-series-analysis/saved_models/model_V0.433,8,8,None,0.36803055762059667,0.28399211241530653,0.13544649134252734,0.3265241982750704,-0.45890021102452816,"0.32127604241195584,0.34544154658734705,0.36873358102697984,0.38139364183620167,0.3737911289840435,0.37494379726591837,0.37026271925213683,0.4027419383554088","0.24775195269873648,0.26313577003190014,0.2816121848785516,0.29193373330434164,0.28666344251054704,0.2877413507880586,0.28698319417057616,0.3261152709397403","0.10321829542788884,0.11932986210865827,0.1359644537769803,0.14546111003308088,0.13971980810716583,0.14058285110818608,0.13709448126798668,0.1622010689102719","0.2866943365244892,0.29966072565001817,0.3126877795914187,0.3280136118113759,0.3251277792552244,0.3377666128656228,0.3416605625438737,0.38058217795853994","-0.15368381699516176,-0.22630821733075734,-0.37317736064229146,-0.49801170363773006,-0.4799164940077769,-0.5248770076923948,-0.5335559316549368,-0.8816711562351771","0.12531299889087677,0.115819551050663,0.10693337023258209,0.09790512919425964,0.08908669650554657,0.08008763194084167,0.07199722528457642,0.06419019401073456,0.05708828568458557,0.051461998373270035,0.046764031052589417,0.0441163145005703,0.04456222802400589,0.04606277495622635,0.04931449145078659,0.051370371133089066,0.05359918251633644,0.05405401811003685,0.05328702554106712,0.052805639803409576,0.05111056938767433,0.049806829541921616,0.047918692231178284","0.40632516145706177,0.37617936730384827,0.34612759947776794,0.3155876100063324,0.28428107500076294,0.2522476315498352,0.22019954025745392,0.18929779529571533,0.16094863414764404,0.136884868144989,0.11886737495660782,0.10798507183790207,0.10430125892162323,0.10608095675706863,0.11027327179908752,0.11407342553138733,0.11581134796142578,0.1153368353843689,0.1134009137749672,0.11085467785596848,0.10851937532424927,0.10678970068693161,0.10579242557287216","Alface Crespa - Roça,TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C)_max"
3,V0,434,/home/patrick/Desktop/Projects/time-series-analysis/saved_models/model_V0.434,8,8,None,0.37010642972168334,0.2878608431942535,0.13697876932133132,0.3334921239033456,-0.4738604407041141,"0.32906074397209284,0.3601317114744089,0.3710484016023583,0.37407058564203166,0.3806509541652651,0.38008200561385436,0.380354901606002,0.38238891365907907","0.25474532039960224,0.2763732210939581,0.28537162321986576,0.2887361381631909,0.29592217985788977,0.2973222165613463,0.2997325319882595,0.3046835142699155","0.10828097322346725,0.12969484960948693,0.13767691633166496,0.13992880304257255,0.14489514890692679,0.14446233099145,0.14466985117571146,0.14622128128937062","0.29470687371456333,0.31106902864748015,0.3216540554078351,0.33007356850488034,0.34150963217075325,0.3444770535557311,0.35393765028704693,0.37050912893847443","-0.21027000086118042,-0.3328253046732603,-0.39047243112371155,-0.44103798318410803,-0.5347338625358173,-0.5669570311743617,-0.6182949623513128,-0.6962919497291606","0.12847605347633362,0.11906272172927856,0.10976044833660126,0.10073017328977585,0.09188345074653625,0.08337991684675217,0.07507625222206116,0.06728897988796234,0.06010125204920769,0.05423952639102936,0.049150995910167694,0.04605560749769211,0.04527498781681061,0.04564835876226425,0.04718613252043724,0.04925500974059105,0.05107937380671501,0.05261872708797455,0.05240641161799431,0.05250469595193863,0.05126134306192398,0.05107744410634041,0.04825105145573616,0.047186560928821564,0.04630653187632561,0.045184407383203506,0.04464346542954445,0.043980780988931656,0.042873844504356384,0.04322110489010811,0.04232574254274368,0.04318026825785637,0.04334133863449097,0.04266802594065666,0.04249684885144234,0.043070610612630844,0.04376145824790001,0.04284825921058655,0.0432879701256752,0.04308632016181946,0.043637748807668686,0.04351668059825897,0.04273508861660957,0.0424540713429451,0.04275554418563843,0.04247688874602318,0.04156104102730751,0.04191680625081062,0.04144378751516342,0.041598305106163025","0.4260484278202057,0.39391374588012695,0.36204132437705994,0.3299933671951294,0.2976802587509155,0.2653486430644989,0.2335210144519806,0.20309293270111084,0.17509077489376068,0.15077604353427887,0.1313890516757965,0.11790471524000168,0.11062121391296387,0.1086352989077568,0.11003998667001724,0.11252766102552414,0.1143592894077301,0.11468997597694397,0.11362689733505249,0.11167650669813156,0.1095237210392952,0.10767580568790436,0.1064739003777504,0.10584752261638641,0.10561881214380264,0.1056148111820221,0.10568505525588989,0.10570674389600754,0.10559740662574768,0.1053270697593689,0.10488274693489075,0.10435466468334198,0.10381774604320526,0.10331328958272934,0.10285776108503342,0.10249751061201096,0.10222483426332474,0.10198161751031876,0.10182515531778336,0.10174528509378433,0.10176707804203033,0.10185878723859787,0.1019766554236412,0.10211789608001709,0.1023012176156044,0.10251470655202866,0.10265390574932098,0.10276038199663162,0.10287062078714371,0.10298126935958862","Alface Crespa - Roça,TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C)_max"
3,V0,435,/home/patrick/Desktop/Projects/time-series-analysis/saved_models/model_V0.435,8,8,None,0.35253125273154917,0.27068717114672514,0.12427828415247538,0.3155990976465398,-0.33663618109107585,"0.2713563113550231,0.32115896440497993,0.3711748806380278,0.35608214774408015,0.38427552442090657,0.3389864411377428,0.39708770157794726,0.36417788022143344","0.21359711202708156,0.2460002174016201,0.28240336819851036,0.26794235090775925,0.29713363450946223,0.2546236984802015,0.3167665500279629,0.28703043762120334","0.07363424771220424,0.10314308041767915,0.13777079201665418,0.12679449594203693,0.14766767866896277,0.11491180727523236,0.1576786427444569,0.13262552844257672","0.26242361025036737,0.2904569893309031,0.31385080652951014,0.31053095704223815,0.3291987893934767,0.319046765332464,0.364926385891144,0.3343584774022149","0.17698078998473754,-0.05996273557940901,-0.3914205316143986,-0.30577608568243253,-0.5641005828351853,-0.24642779290011219,-0.7638129240474911,-0.5385695860543163","0.1288369745016098,0.119912289083004,0.11157581210136414,0.10287833958864212,0.09430769830942154,0.08621016889810562,0.0775318592786789,0.06945457309484482,0.06210990622639656,0.055919349193573,0.05052081495523453,0.046699345111846924,0.04514865577220917,0.044867128133773804,0.046538375318050385,0.04860555753111839,0.050759896636009216,0.052284494042396545,0.05371444672346115,0.05269061401486397,0.0512879379093647,0.05040125921368599,0.049306340515613556,0.0476108081638813,0.046511635184288025","0.4319063425064087,0.4025452733039856,0.3732464611530304,0.3432396650314331,0.3125140964984894,0.2809905409812927,0.24902506172657013,0.21751439571380615,0.18761712312698364,0.16059988737106323,0.13789863884449005,0.12085814028978348,0.11021190881729126,0.10549043118953705,0.1050758883357048,0.106761634349823,0.10861347615718842,0.10947106778621674,0.10910377651453018,0.10802604258060455,0.10678810626268387,0.10577771812677383,0.10523728281259537,0.10516025871038437,0.10541178286075592","Alface Crespa - Roça,TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C)_max"
3,V0,436,/home/patrick/Desktop/Projects/time-series-analysis/saved_models/model_V0.436,8,8,None,0.36942889601473183,0.2874435353360392,0.13647770921066354,0.3346021298036726,-0.4684583811327971,"0.32696382056394635,0.3664685325870144,0.36741044758898406,0.37519769401442665,0.37490461563386623,0.37735576053154063,0.38057899922575283,0.38348687888659944","0.2528818093574408,0.28142151613668964,0.28246574073126823,0.29011221596688935,0.29101411720478165,0.2927917650468421,0.2993455009388201,0.30951561730558225","0.1069053399577725,0.13429918537647964,0.1349904369975376,0.14077330959374335,0.140553470823577,0.14239737000633743,0.1448403746516756,0.1470621862781854","0.2897418318848812,0.3186266227579835,0.32202479632217396,0.33178072078051457,0.33821028300765255,0.3427426983514513,0.35368526994566113,0.38000481537906217","-0.19489437554036715,-0.38014233568827716,-0.36334024694630807,-0.44973502046895253,-0.4887466750763758,-0.5445587692017346,-0.6202024591785558,-0.7060471669618065","0.12552131712436676,0.11721040308475494,0.1087590903043747,0.10143810510635376,0.09394390881061554,0.0862090066075325,0.07888069748878479,0.07140083611011505,0.06490015238523483,0.05798260122537613,0.05287414789199829,0.048587579280138016,0.04577925428748131,0.04479995369911194,0.045688431710004807,0.04675093665719032,0.049448996782302856,0.052826110273599625,0.05306728929281235,0.0526093952357769,0.052239805459976196,0.05140822008252144,0.05049955099821091,0.048396434634923935,0.047312818467617035,0.04629834368824959,0.04578079283237457,0.044823382049798965,0.044760812073946,0.04405587911605835,0.04366052895784378,0.04364071786403656,0.043296050280332565,0.04300719499588013,0.043172214180231094,0.0430384986102581,0.042888544499874115,0.04248926788568497,0.0430414043366909,0.04334614425897598,0.042997412383556366,0.04317065700888634,0.04208922013640404,0.04310489073395729,0.042775414884090424,0.04280797019600868,0.042315565049648285,0.04233740270137787,0.0421605221927166,0.041619252413511276,0.041580867022275925,0.04133990779519081,0.041386496275663376,0.041129689663648605,0.04152914136648178","0.4104371964931488,0.38359224796295166,0.3569382429122925,0.3301341235637665,0.302691251039505,0.27462446689605713,0.24608322978019714,0.21752269566059113,0.18985572457313538,0.16436123847961426,0.14234966039657593,0.1251371055841446,0.11368542909622192,0.10827603936195374,0.1080578863620758,0.11102694272994995,0.11466027796268463,0.11693578213453293,0.11717495322227478,0.11573173850774765,0.11331512778997421,0.11065938323736191,0.10828445106744766,0.10656078159809113,0.10553088784217834,0.1050519123673439,0.10495679825544357,0.10504557937383652,0.10518812388181686,0.10526528209447861,0.10518431663513184,0.10496263951063156,0.10461991280317307,0.10420522093772888,0.10376358032226562,0.10330265760421753,0.1028667762875557,0.10247746855020523,0.10213334858417511,0.10185287892818451,0.10161717236042023,0.10145527869462967,0.10133054107427597,0.10126278549432755,0.10124201327562332,0.10128994286060333,0.10138305276632309,0.10150831937789917,0.10164599120616913,0.10176683217287064,0.1018529161810875,0.10190974175930023,0.10195670276880264,0.10199436545372009,0.10205397009849548","Alface Crespa - Roça,TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C)_max"
4,V0,437,/home/patrick/Desktop/Projects/time-series-analysis/saved_models/model_V0.437,8,8,None,0.32509048383547584,0.24629805347504036,0.10568382268038379,0.2955974211113942,-0.13577744953206133,"0.2610071234342532,0.3323346189773697,0.32354943602958064,0.32003176212409556,0.3421698300236536,0.3467064231607564,0.33850006045155645,0.32852270895700814","0.20871432145436603,0.2539775141513709,0.24868445565483788,0.24293602921745988,0.25595855728062716,0.2550747449976025,0.25319066940654406,0.2518481356375145","0.0681247184834235,0.1104462989708335,0.10468423755505968,0.10242032876825367,0.11708019257841598,0.12020534386092546,0.11458229092570738,0.10792717030045107","0.2609565333584821,0.29355219353196643,0.29819567176144784,0.29530753831798384,0.301626372481292,0.29126432528780266,0.30524868300487235,0.3186280511473061","0.23856148829172363,-0.13501517229923476,-0.057261813903932035,-0.05476199893136813,-0.24011699175471612,-0.303845836176885,-0.2817317683871108,-0.25204750309496715","0.12524235248565674,0.11593341827392578,0.10689058154821396,0.0983934998512268,0.08916632831096649,0.07998234033584595,0.07082245498895645,0.06248616799712181,0.05534829571843147,0.04994428902864456,0.04666891694068909,0.045899827033281326,0.047282032668590546,0.05075919255614281,0.05464884266257286,0.05604921281337738,0.05623095482587814,0.05591204762458801,0.053690578788518906,0.05129344388842583,0.04816722124814987,0.047416724264621735,0.0454769991338253,0.04457264766097069,0.043636806309223175,0.04339723289012909,0.043354541063308716,0.04320438951253891,0.043066881597042084,0.042799536138772964","0.4141030013561249,0.38779592514038086,0.3607432544231415,0.33214738965034485,0.3016398549079895,0.2694897949695587,0.23644913733005524,0.2041737139225006,0.17461304366588593,0.1499548703432083,0.1318294107913971,0.12085140496492386,0.11597420275211334,0.11464370042085648,0.11414724588394165,0.11299663782119751,0.11110538244247437,0.1091909259557724,0.10799470543861389,0.10789959132671356,0.10884299874305725,0.11051195859909058,0.11246281117200851,0.11430393904447556,0.1157173216342926,0.11656651645898819,0.1168852373957634,0.11676210910081863,0.11626376956701279,0.11550098657608032","Alface Crespa - Roça,TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C)_max,Alface Crespa - Roça_+50"
4,V0,438,/home/patrick/Desktop/Projects/time-series-analysis/saved_models/model_V0.438,8,8,None,0.31755435388366793,0.24239327154105358,0.10084076767047381,0.2974322838717731,-0.08469072489208065,"0.25431717379131985,0.29926727605043657,0.32349152162816813,0.32095636769536684,0.34487141961640505,0.31988250169147303,0.3357730569921621,0.33290179133782866","0.20828768852985266,0.23326829514358982,0.2472974468000007,0.24798217453378615,0.25553076420408305,0.24850779687997063,0.254043653235291,0.2442283530018547","0.06467722488520439,0.08956090251464821,0.10464676456530755,0.10301298996420354,0.11893629606823453,0.10232481488839526,0.11274354580186173,0.11082360267593522","0.27329432954906724,0.2853489981578413,0.3004493708044955,0.30614404185037164,0.2944209422385681,0.31320933604789597,0.3095917238307773,0.29699952849516814","0.27709455606785705,0.07961621035592348,-0.056883354242353024,-0.060865440652821734,-0.2597768968632388,-0.1098989408005302,-0.2611633365626158,-0.2856485964388662","0.12650156021118164,0.11519762128591537,0.10513812303543091,0.09446056187152863,0.08470764756202698,0.07506930828094482,0.06621719151735306,0.058349862694740295,0.051144130527973175,0.04648608714342117,0.044866643846035004,0.045527562499046326,0.04946094751358032,0.05173562467098236,0.05491591617465019,0.05604495853185654,0.05600690469145775,0.05498049035668373,0.05267193913459778,0.04993247240781784,0.048438724130392075,0.046895939856767654,0.04481252282857895","0.4192662239074707,0.3842957019805908,0.3502086102962494,0.316009521484375,0.2814587950706482,0.24678634107112885,0.21275413036346436,0.18081700801849365,0.1529342532157898,0.1313619762659073,0.11761646717786789,0.11156707257032394,0.11082790046930313,0.11203670501708984,0.11286009103059769,0.11264126002788544,0.11179421097040176,0.11106070876121521,0.11102967709302902,0.11185363680124283,0.11337250471115112,0.11517620086669922,0.11688406765460968","Alface Crespa - Roça,TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C)_max,Alface Crespa - Roça_+50"
4,V0,439,/home/patrick/Desktop/Projects/time-series-analysis/saved_models/model_V0.439,8,8,None,0.323193910171067,0.2468304286283074,0.10445430357166374,0.303642309738554,-0.12283038574888663,"0.2503275952619485,0.2964218900344631,0.3425377021793951,0.33665704355043125,0.3321531703738076,0.3348551277489654,0.34338106609346053,0.3377429534794038","0.2082556916728164,0.23212272255348435,0.25853176911671955,0.26013215346769847,0.24933220090288105,0.2622378592635646,0.25406660221562244,0.2499644298336723","0.06266390494962988,0.08786593689160335,0.11733207741434,0.11333796497211694,0.11032572858937165,0.11212795657977594,0.11791055655148153,0.11407030262499071","0.28651754790553075,0.2990408244927706,0.3016701548767614,0.31331949974108636,0.2965412455373665,0.328237585956977,0.3022993390801088,0.30151228031783006","0.29959768517377006,0.09703473607030322,-0.18499907811771554,-0.16719580894235175,-0.1685735019590442,-0.21623186299196706,-0.31896216194724203,-0.3233130932768462","0.11998245120048523,0.10979539901018143,0.09998103231191635,0.08994297683238983,0.08027438074350357,0.07045391201972961,0.06193486228585243,0.05422918498516083,0.04868794232606888,0.04622265696525574,0.046431832015514374,0.04832140728831291,0.050638504326343536,0.05498363822698593,0.05650297924876213,0.055207449942827225,0.054615430533885956,0.05199337750673294,0.04993699491024017,0.04946068301796913,0.047109197825193405,0.04554099962115288","0.39093005657196045,0.3574379086494446,0.32378309965133667,0.28939539194107056,0.25444507598876953,0.2195308655500412,0.18606409430503845,0.1561664193868637,0.1322212517261505,0.11649981141090393,0.10910079628229141,0.10774213075637817,0.10920495539903641,0.11083202809095383,0.11155154556035995,0.11167865246534348,0.11172273010015488,0.11218979209661484,0.1132170557975769,0.11469531059265137,0.11635908484458923,0.11779528856277466","Alface Crespa - Roça,TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C)_max,Alface Crespa - Roça_+50"
4,V0,440,/home/patrick/Desktop/Projects/time-series-analysis/saved_models/model_V0.440,8,8,None,0.31621880634094973,0.2427628431311159,0.09999433348369507,0.29979367660900175,-0.075641203318788,"0.25757970436353766,0.29676740360640697,0.3198048448895421,0.3277039971841068,0.32823660555435863,0.3336793640699412,0.3265370800010933,0.33190928202355463","0.2077462509906653,0.229029842412833,0.24934338327610128,0.25323924266930775,0.26038437041369344,0.2462917544480526,0.24608622129035718,0.24998167954791678","0.06634730410000746,0.08807089184328806,0.10227513881482406,0.10738990977044108,0.10773926922584763,0.11134191800612038,0.10662646461564043,0.11016377149339153","0.26254457196519626,0.28022031149289706,0.3101752028758604,0.3118146939066879,0.3291522447533391,0.28821230296663414,0.3034148313685144,0.3128152535428847","0.2584278714919199,0.09492849093608258,-0.03293104392879065,-0.10594056137846786,-0.14117764502926544,-0.20770584336241593,-0.19273690501861296,-0.2779939902607538","0.12275417149066925,0.11242212355136871,0.10268060117959976,0.09309837222099304,0.08391273021697998,0.07477734237909317,0.0655314177274704,0.05817846953868866,0.052432820200920105,0.048354677855968475,0.046291932463645935,0.04718686267733574,0.04966773837804794,0.05184418335556984,0.053429119288921356,0.053467486053705215,0.05434326454997063,0.053508274257183075,0.05138136073946953,0.04959312826395035,0.048724979162216187,0.04688059166073799,0.04531054198741913,0.044786352664232254,0.04392079636454582,0.04388858377933502,0.043043870478868484,0.0435480996966362","0.4097396433353424,0.3782561719417572,0.34651443362236023,0.31360355019569397,0.2797947824001312,0.24569188058376312,0.21252405643463135,0.1818229705095291,0.1553112119436264,0.13482043147087097,0.12128457427024841,0.11423347890377045,0.1117946207523346,0.1115180179476738,0.11160840839147568,0.11125066131353378,0.11054317653179169,0.11002743989229202,0.11014940589666367,0.11103437840938568,0.11256054788827896,0.11440709978342056,0.1162436231970787,0.11770162731409073,0.11860862374305725,0.11900586634874344,0.11888308078050613,0.11833634972572327","Alface Crespa - Roça,TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C)_max,Alface Crespa - Roça_+50"
4,V0,441,/home/patrick/Desktop/Projects/time-series-analysis/saved_models/model_V0.441,8,8,None,0.317742152225824,0.2424107063223015,0.10096007530109871,0.30005115278321576,-0.08583276041297734,"0.23536546593870822,0.3098655906951674,0.3291963972609511,0.31135188487663856,0.3386077071337367,0.32703767981905096,0.33744965945076716,0.3398170910273949","0.19636923776250897,0.2368082978653185,0.2471689811908837,0.24698433991634478,0.25147310189044836,0.2527448002352859,0.25375667012821546,0.25398022158940636","0.055396902556545224,0.09601668429686501,0.10837026796958994,0.0969399962162356,0.11465517933036641,0.10695364402142811,0.11387227266343873,0.11547565535432076","0.2744188884203598,0.28715661766000944,0.2848907979847971,0.32416344255853813,0.28969637080029015,0.3119986214147537,0.3153332471293642,0.31275123629761337","0.38082188117712346,0.01327256335147231,-0.0944889962686275,0.0016764697485618374,-0.2144311770331322,-0.16010702138687916,-0.2737894157291876,-0.3396163871631499","0.1324041485786438,0.12037897855043411,0.10897606611251831,0.0977976992726326,0.08711044490337372,0.07720517367124557,0.06750623136758804,0.05924233794212341,0.05296850949525833,0.0481790192425251,0.04621434584259987,0.04608578979969025,0.04897638037800789,0.05190001055598259,0.053696636110544205,0.05530041828751564,0.054845988750457764,0.05441340059041977,0.05131591483950615,0.049553390592336655,0.04797627404332161,0.04633145406842232,0.045094672590494156","0.4194345772266388,0.382638156414032,0.34667691588401794,0.3105950355529785,0.27423587441444397,0.23799698054790497,0.20312879979610443,0.17145821452140808,0.14481019973754883,0.12517450749874115,0.11334111541509628,0.10856067389249802,0.10833551734685898,0.10974975675344467,0.11076364666223526,0.11066708713769913,0.10984593629837036,0.10896072536706924,0.10860026627779007,0.10893052816390991,0.10985221713781357,0.11108163744211197,0.1122160330414772","Alface Crespa - Roça,TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C)_max,Alface Crespa - Roça_+50"
